tournamentID,decklistID,colorCombination,archeType,rank
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-tourney-deck-1-82167,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-apat-karmany-deck-82084,amethyst/ruby,Aggro Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-jordan-laprath-deck-82199,amethyst/ruby,Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-raven-deck-82282,emerald/steel,Bucky Discard,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-main-82073,amber/steel,Steelsong,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-mathieu-deck-82245,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-mike-felix-deck-82263,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-fpsmadness-82258,ruby/sapphire,Pawpsicles,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-blitz-82118,amethyst/ruby,Aggro Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-mufasa-82318,amber/ruby,Mufasa,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-sing-for-the-moment-82340,amber/steel,Steelsong,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-diego-s-deck-82142,amber/steel,Steelsong,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-bant-hogaak-82217,amber/steel,Steelsong,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-jammie-durkee-deck-82178,amber/amethyst,,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-kuzko-82069,amethyst/emerald,Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-jesena-vinton-deck-82184,amber/ruby,Mufasa,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-daniel-lee-deck-82130,emerald/steel,Bucky Discard,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-humberto-tinoco-deck-82173,amber/steel,Steelsong,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-amy-steel-82308,amethyst/steel,Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-amber-amythest-aggro-bounce-82102,amber/amethyst,Hyper Aggro,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-specimen-aggro-82188,amber/amethyst,Hyper Aggro,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-justin-buendia-deck-82209,ruby/sapphire,Pawpsicles,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-rp-set-2-82267,amethyst/ruby,Bounce Control,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-ethan-ward-deck-82155,amber/steel,Steelsong,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-fps-82157,sapphire/steel,No Wheel,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-a-s-control-82083,amethyst/steel,Bounce,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-josh-overton-deck-82202,amber/amethyst,Hyper Aggro,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-sharon-shin-deck-82307,amethyst/ruby,Aggro Bounce,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-amethyst-steel-control-82161,amethyst/steel,Bounce,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-disco-82278,emerald/steel,Bucky Discard,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-abbi-harwell-deck-82064,emerald/steel,Bucky Discard,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-em-ste-discard-82231,emerald/steel,Bucky Discard,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-anthrok-deck-82082,amethyst/ruby,Bounce Control,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-shinyyy-82227,ruby/sapphire,Pawpsicles,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-generic-purple-steel-control-list-82159,amethyst/steel,Bounce,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-josue-brizuela-deck-82205,ruby/sapphire,Pawpsicles,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-arnas-puodziunas-deck-82085,emerald/steel,Discard,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-jesse-kleinstuber-deck-82186,amber/ruby,Villains Removal,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-mufasa-advance-sp-82070,amber/steel,Mufasa,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-anna-komaroff-deck-82080,amber/ruby,Mufasa,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-amber-emerald-discard-82105,amber/emerald,Songs,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-michael-ferrante-deck-82255,amethyst/ruby,Bounce Control,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-gaston-82276,amber/steel,Steelsong,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-all-the-things-82175,amethyst/sapphire,Bounce,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-austin-polhamus-deck-82091,amethyst/steel,Brooms,Top512
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-lorcanafanatic-deck-82232,amber/amethyst,Hyper Aggro,Top512
larocana-lorcana-ph-5-tournament-decks-222,deck-ruby-amethyst-81451,amethyst/ruby,Bounce Control,1st
larocana-lorcana-ph-5-tournament-decks-222,deck-emerald-amber-81452,amber/emerald,Discard,2nd
larocana-lorcana-ph-5-tournament-decks-222,deck-ruby-sapphire-81453,ruby/sapphire,Pawpsicles,3rd
larocana-lorcana-ph-5-tournament-decks-222,deck-ruby-amethyst-81454,amethyst/ruby,Bounce Control,Top4
disney-lorcana-2k-scg-con-cincinnati-tournament-decks-221,deck-ruby-amethyst-80185,amethyst/ruby,Bounce Control,Top4
disney-lorcana-2k-scg-con-cincinnati-tournament-decks-221,deck-ruby-amethyst-81580,amethyst/ruby,Bounce Control,Top4
disney-lorcana-2k-scg-con-cincinnati-tournament-decks-221,deck-bodyguard-bounce-81722,amethyst/steel,Bounce,Top4
disney-lorcana-2k-scg-con-cincinnati-tournament-decks-221,deck-bounce-control-81723,amethyst/ruby,Bounce Control,Top4
disney-lorcana-2k-scg-con-cincinnati-tournament-decks-221,deck-ruby-amethyst-rush-bounce-81645,amethyst/ruby,Bounce Control,Top8
disney-lorcana-2k-scg-con-cincinnati-tournament-decks-221,deck-amethyst-steel-81198,amethyst/steel,Tempo,Top8
disney-lorcana-2k-scg-con-cincinnati-tournament-decks-221,deck-purple-steel-control-82571,amethyst/steel,Bounce,Top8
disney-lorcana-2k-scg-con-cincinnati-tournament-decks-221,deck-royale-wh-blu-cheese-81357,amethyst/steel,Bounce,Top64
disney-lorcana-2k-scg-con-cincinnati-tournament-decks-221,deck-flute-that-body-81358,amber/steel,Steelsong,Top128
lorcana-league-tappa-13-tournament-decks-219,deck-sapphire-amethyst-79950,amethyst/sapphire,Bounce,1st
lorcana-league-tappa-13-tournament-decks-219,deck-ruby-amethyst-79953,amethyst/ruby,Bounce Control,2nd
lorcana-league-tappa-13-tournament-decks-219,deck-amber-amethyst-79954,amber/amethyst,Hyper Aggro,3rd
lorcana-league-tappa-13-tournament-decks-219,deck-steel-sapphire-79955,sapphire/steel,Items,Top4
lorcana-league-tappa-13-tournament-decks-219,deck-ruby-amethyst-79956,amethyst/ruby,Bounce Control,Top8
lorcana-league-tappa-13-tournament-decks-219,deck-ruby-amethyst-79957,amethyst/ruby,Bounce Control,Top8
lorcana-league-tappa-13-tournament-decks-219,deck-ruby-emerald-79958,emerald/ruby,Evasive,Top8
lorcana-league-tappa-13-tournament-decks-219,deck-ruby-amethyst-79959,amethyst/ruby,Bounce Control,Top8
mercoledi-lorcana-tournament-decks-234,deck-ruby-sapphire-item-83003,ruby/sapphire,Pawpsicles,1st
mercoledi-lorcana-tournament-decks-234,deck-ruby-amber-mufasa-83010,amber/ruby,Mufasa,2nd
mercoledi-lorcana-tournament-decks-234,deck-amber-steel-song-gaston-83011,amber/steel,Steelsong,3rd
mercoledi-lorcana-tournament-decks-234,deck-amber-steel-song-83006,amber/steel,Steelsong,Top4
manticxre-s-tavern-3-tournament-decks-217,deck-amethyst-steel-control-79661,amethyst/steel,Bounce,1st
manticxre-s-tavern-3-tournament-decks-217,deck-ruby-amethyst-79668,amethyst/ruby,Bounce Control,2nd
manticxre-s-tavern-3-tournament-decks-217,deck-ruby-amethyst-79667,amethyst/ruby,Bounce Control,3rd
manticxre-s-tavern-3-tournament-decks-217,deck-ruby-amethyst-79669,amethyst/ruby,Bounce Control,Top4
manticxre-s-tavern-3-tournament-decks-217,deck-sapphire-steel-79670,sapphire/steel,Items,Top8
manticxre-s-tavern-3-tournament-decks-217,deck-ruby-amethyst-79671,amethyst/ruby,Bounce Control,Top8
manticxre-s-tavern-3-tournament-decks-217,deck-ruby-amethyst-79672,amethyst/ruby,Bounce Control,Top8
manticxre-s-tavern-3-tournament-decks-217,deck-ruby-amethyst-79673,amethyst/ruby,Bounce Control,Top8
constructed-di-martedi-tournament-decks-240,deck-amber-steel-85051,amber/steel,Steelsong,1st
constructed-di-martedi-tournament-decks-240,deck-amber-steel-song-85052,amber/steel,Steelsong,2nd
constructed-di-martedi-tournament-decks-240,deck-amber-amethyst-85053,amber/amethyst,Hyper Aggro,3rd
constructed-di-martedi-tournament-decks-240,deck-amethyst-aggro-85054,amber/amethyst,Hyper Aggro,Top4
constructed-di-martedi-tournament-decks-240,deck-ruby-amethyst-85055,amethyst/ruby,Aggro Bounce,Top8
constructed-di-martedi-tournament-decks-240,deck-emerald-steel-85056,emerald/steel,Bucky Discard,Top8
constructed-di-martedi-tournament-decks-240,deck-ruby-emerald-85057,emerald/ruby,Evasive,Top8
constructed-di-martedi-tournament-decks-240,deck-sapphire-ruby-85058,ruby/sapphire,Pawpsicles,Top8
funside-tappa-di-lega-5-rotf-tournament-decks-212,deck-steel-song-77759,amber/steel,Steelsong,1st
funside-tappa-di-lega-5-rotf-tournament-decks-212,deck-steelsong-flute-77754,amber/steel,Steelsong,2nd
funside-tappa-di-lega-5-rotf-tournament-decks-212,deck-pawpsicle-77756,ruby/sapphire,Pawpsicles,3rd
funside-tappa-di-lega-5-rotf-tournament-decks-212,deck-full-aggro-pax-2023-77760,amber/amethyst,Hyper Aggro,Top8
funside-tappa-di-lega-5-rotf-tournament-decks-212,deck-ruby-amethyst-control-77762,amethyst/ruby,Aggro Bounce,Top8
funside-tappa-di-lega-5-rotf-tournament-decks-212,deck-blu-viola-copium-77755,amethyst/sapphire,Purple Belle Control,Top8
funside-tappa-di-lega-5-rotf-tournament-decks-212,deck-discard-77765,emerald/steel,Bucky Discard,Top8
funside-tappa-di-lega-5-rotf-tournament-decks-212,deck-pawpsicle-control-77761,ruby/sapphire,Pawpsicles,Top16
road-to-lorcana-7-saison-2-tournament-decks-213,deck-sapphire-emerald-steel-77764,emerald/steel,Relentless Damage,1st
road-to-lorcana-7-saison-2-tournament-decks-213,deck-amber-ruby-amethyst-77758,amethyst/ruby,Aggro Bounce,2nd
road-to-lorcana-7-saison-2-tournament-decks-213,deck-ruby-amber-steel-77763,amber/steel,Mufasa,3rd
road-to-lorcana-7-saison-2-tournament-decks-213,deck-ruby-amethyst-77757,amethyst/ruby,Bounce Control,Top4
lorcana-constructed-2-000-cash-prize-event-tournament-decks-211,deck-ruby-amethyst-78706,amethyst/ruby,Aggro Bounce,Top4
lorcana-constructed-2-000-cash-prize-event-tournament-decks-211,deck-ruby-amethyst-78707,amethyst/ruby,Bounce Control,Top4
lorcana-constructed-2-000-cash-prize-event-tournament-decks-211,deck-emerald-steel-79498,emerald/steel,Bucky Discard,Top4
lorcana-constructed-2-000-cash-prize-event-tournament-decks-211,deck-ruby-amethyst-79544,amethyst/ruby,Bounce Control,Top4
lorcana-constructed-2-000-cash-prize-event-tournament-decks-211,deck-ruby-amethyst-79725,amethyst/ruby,Bounce Control,Top8
lorcana-constructed-2-000-cash-prize-event-tournament-decks-211,deck-amber-ruby-amethyst-79726,amethyst/ruby,Bounce Control,Top8
lorcana-constructed-2-000-cash-prize-event-tournament-decks-211,deck-ruby-amber-79728,amber/ruby,Mufasa,Top8
lorcana-constructed-2-000-cash-prize-event-tournament-decks-211,deck-steel-emerald-79730,emerald/steel,Bucky Discard,Top8
t1g-1k-lorcana-tournament-decks-210,deck-ruby-amber-78944,amber/ruby,Mufasa,Top4
t1g-1k-lorcana-tournament-decks-210,deck-ruby-amethyst-78947,amethyst/ruby,Bounce Control,Top4
t1g-1k-lorcana-tournament-decks-210,deck-emerald-steel-78948,emerald/steel,Bucky Discard,Top4
t1g-1k-lorcana-tournament-decks-210,deck-ruby-amethyst-78949,amethyst/ruby,Bounce Control,Top4
t1g-1k-lorcana-tournament-decks-210,deck-ruby-amethyst-78650,amethyst/ruby,Bounce Control,Top8
t1g-1k-lorcana-tournament-decks-210,deck-ruby-amber-78942,amber/ruby,Mufasa,Top8
t1g-1k-lorcana-tournament-decks-210,deck-ruby-amber-78943,amber/ruby,Mufasa,Top8
t1g-1k-lorcana-tournament-decks-210,deck-amber-steel-78946,amber/steel,Steelsong,Top8
road-to-lorcana-hors-serie-tournament-decks-209,deck-amethyst-steel-76585,amethyst/steel,Tempo,1st
road-to-lorcana-hors-serie-tournament-decks-209,deck-jus-bounce-them-41449,amethyst/emerald,Aggro Quest,2nd
road-to-lorcana-hors-serie-tournament-decks-209,deck-sapphire-emerald-steel-76586,emerald/steel,Relentless Damage,3rd
saturday-showdown-disney-lorcana-lightning-tournament-tournament-decks-208,deck-ruby-amethyst-76123,amethyst/ruby,Aggro Bounce,Top4
torneo-natalizio-tournament-decks-197,deck-ruby-amethyst-rimbalzo-pure-tu-zia-75284,amethyst/ruby,Bounce Control,1st
torneo-natalizio-tournament-decks-197,deck-ruby-amber-grandi-felini-75285,amber/ruby,Mufasa,2nd
torneo-natalizio-tournament-decks-197,deck-ruby-sapphire-item-control-75286,ruby/sapphire,Pawpsicles,3rd
torneo-natalizio-tournament-decks-197,deck-ruby-amethyst-control-75287,amethyst/ruby,Bounce Control,Top4
torneo-natalizio-tournament-decks-197,deck-amethyst-steel-midrange-75288,amethyst/steel,Bounce,Top8
torneo-natalizio-tournament-decks-197,deck-ruby-amethyst-shere-khan-75289,amethyst/ruby,Aggro Bounce,Top8
torneo-natalizio-tournament-decks-197,deck-ruby-amber-75290,amber/ruby,Mufasa,Top8
torneo-natalizio-tournament-decks-197,deck-amber-steel-song-75291,amber/steel,Steelsong,Top8
venerdi-il-covo-del-nerd-tournament-decks-196,deck-ruby-amethyst-control-75143,amethyst/ruby,Bounce Control,1st
venerdi-il-covo-del-nerd-tournament-decks-196,deck-ruby-amethyst-aggro-75147,amethyst/ruby,Aggro Bounce,1st
venerdi-il-covo-del-nerd-tournament-decks-196,deck-amber-steel-song-75142,amber/steel,Steelsong,3rd
venerdi-il-covo-del-nerd-tournament-decks-196,deck-ambee-steel-song-75137,amber/steel,Steelsong,Top4
venerdi-il-covo-del-nerd-tournament-decks-196,deck-ruby-amethyst-control-75135,amethyst/ruby,Bounce Control,Top8
venerdi-il-covo-del-nerd-tournament-decks-196,deck-amber-steel-song-75132,amber/steel,Steelsong,Top8
venerdi-il-covo-del-nerd-tournament-decks-196,deck-amber-amethyst-hyper-aggro-75131,amber/amethyst,Hyper Aggro,Top8
venerdi-il-covo-del-nerd-tournament-decks-196,deck-amber-amethyst-aggro-75235,amber/amethyst,Hyper Aggro,Top8
lorcana-core-constructed-1-000-event-tournament-decks-194,deck-amber-amethyst-74917,amber/amethyst,Hyper Aggro,1st
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-74544,amethyst/ruby,Bounce Control,1st
the-goat-capre-e-principesse-tournament-decks-193,deck-steel-emerald-74546,emerald/steel,Bucky Discard,2nd
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-74554,amethyst/ruby,Aggro Bounce,Top4
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amber-74551,amber/ruby,Mufasa,Top4
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-78413,amethyst/ruby,Bounce Control,Top8
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-74549,amethyst/ruby,Bounce Control,Top8
the-goat-capre-e-principesse-tournament-decks-193,deck-emerald-steel-74548,emerald/steel,Discard,Top8
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-74545,amethyst/ruby,Bounce Control,Top8
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-74539,amethyst/ruby,Bounce Control,Top16
the-goat-capre-e-principesse-tournament-decks-193,deck-amber-amethyst-74537,amber/amethyst,Hyper Aggro,Top16
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-74533,amethyst/ruby,Bounce Control,Top16
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-74532,amethyst/ruby,Bounce Control,Top16
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-74530,amethyst/ruby,Bounce Control,Top16
the-goat-capre-e-principesse-tournament-decks-193,deck-steel-amber-74529,amber/steel,Steelsong,Top16
the-goat-capre-e-principesse-tournament-decks-193,deck-amber-amethyst-74528,amber/amethyst,Hyper Aggro,Top16
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amber-74527,amber/ruby,Mufasa,Top16
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-74525,amethyst/ruby,Bounce Control,Top32
the-goat-capre-e-principesse-tournament-decks-193,deck-steel-emerald-74523,emerald/steel,Bucky Discard,Top32
the-goat-capre-e-principesse-tournament-decks-193,deck-steel-amethyst-74522,amethyst/steel,Bounce,Top32
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-74520,amethyst/ruby,Bounce Control,Top32
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-74517,amethyst/ruby,Bounce Control,Top32
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-74515,amethyst/ruby,Bounce Control,Top32
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-sapphire-74513,ruby/sapphire,Pawpsicles,Top32
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-74510,amethyst/ruby,Bounce Control,Top32
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-74509,amethyst/ruby,Bounce Control,Top32
the-goat-capre-e-principesse-tournament-decks-193,deck-steel-amber-74508,amber/steel,Steelsong,Top32
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-74507,amethyst/ruby,Aggro Bounce,Top32
the-goat-capre-e-principesse-tournament-decks-193,deck-steel-amber-74506,amber/steel,Steelsong,Top32
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-74618,amethyst/ruby,Bounce Control,Top32
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-74616,amethyst/ruby,Bounce Control,Top32
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-74615,amethyst/ruby,Bounce Control,Top32
the-goat-capre-e-principesse-tournament-decks-193,deck-ruby-amethyst-74614,amethyst/ruby,Bounce Control,Top32
ppg-holiday-matsuri-tournament-decks-192,deck-amethyst-steel-74173,amethyst/steel,Bounce,1st
ppg-holiday-matsuri-tournament-decks-192,deck-amber-amethyst-74174,amber/amethyst,Hyper Aggro,2nd
ppg-holiday-matsuri-tournament-decks-192,deck-amethyst-ruby-74175,amethyst/ruby,Bounce Control,Top4
ppg-holiday-matsuri-tournament-decks-192,deck-amethyst-ruby-74176,amethyst/ruby,Bounce Control,Top4
ppg-holiday-matsuri-tournament-decks-192,deck-amethyst-ruby-74177,amethyst/ruby,Aggro Bounce,Top8
ppg-holiday-matsuri-tournament-decks-192,deck-amethyst-ruby-74178,amethyst/ruby,Aggro Bounce,Top8
ppg-holiday-matsuri-tournament-decks-192,deck-emerald-steel-74179,emerald/steel,Heavyweights,Top8
ppg-holiday-matsuri-tournament-decks-192,deck-amber-steel-74180,amber/steel,Steelsong,Top8
