date,tournamenttitle,players,playercategory,country,rank,archetype,color,top1,top2,top4,top8,top16,top32
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top32,Bounce,amethyst/emerald,0,0,0,0,0,1
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top32,Sisu on Ice,ruby/sapphire,0,0,0,0,0,1
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top32,Bounce Control,amethyst/ruby,0,0,0,0,0,1
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top32,Bounce,amethyst/emerald,0,0,0,0,0,1
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top32,Bounce,amethyst/emerald,0,0,0,0,0,1
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top32,Sing Together,amber/emerald,0,0,0,0,0,1
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top32,Steelsong,amber/steel,0,0,0,0,0,1
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top32,Bounce,amethyst/emerald,0,0,0,0,0,1
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top32,Aggro Bounce,amethyst/ruby,0,0,0,0,0,1
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top32,Pawpsicles,ruby/sapphire,0,0,0,0,0,1
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top64,Aggro Bounce,amethyst/ruby,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top64,Bounce Control,amethyst/ruby,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top64,Sisu on Ice,ruby/sapphire,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top64,Classic Bounce,amethyst/steel,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top64,Steelsong,amber/steel,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top64,Steelsong,amber/steel,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top64,Steelsong,amber/steel,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top64,Bounce,amethyst/emerald,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top64,Bounce,amethyst/emerald,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top64,Sisu on Ice,ruby/sapphire,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top64,Sing Together,amber/emerald,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top64,Sisu on Ice,ruby/sapphire,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top64,Aggro,amethyst/ruby,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top64,Sisu on Ice,ruby/sapphire,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top64,Bounce,amethyst/emerald,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top128,Pawpsicles,ruby/sapphire,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top128,Bounce,amethyst/emerald,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top128,Discard,emerald/steel,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top128,Sisu on Ice,ruby/sapphire,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top128,Shift & Damage,emerald/steel,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top128,Bounce Control,amethyst/ruby,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top128,Shift & Damage,emerald/steel,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top128,Sisu on Ice,ruby/sapphire,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top128,Steelsong,amber/steel,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top256,Sisu on Ice,ruby/sapphire,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top256,Bounce,amethyst/sapphire,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top256,Bounce,amber/amethyst,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top512,Classic Bounce,amethyst/steel,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top512,Pawpsicles,ruby/sapphire,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top512,Bounce,amber/amethyst,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Top512,Bounce Control,amethyst/ruby,0,0,0,0,0,0
2024-09-21,Lorcana European Challenge Birmingham 2024 - Final Standings,2012,more than 64,GB,Other,Bounce,amber/amethyst,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,1st,Discard,emerald/steel,1,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,2nd,Discard,emerald/steel,0,1,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,3rd,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top4,Discard,emerald/steel,0,0,1,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top8,Cogsworth & Friends,sapphire/steel,0,0,0,1,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top8,Sing Together,amber/emerald,0,0,0,1,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top8,Bounce,amethyst/emerald,0,0,0,1,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top16,Aggro Quest,amber/emerald,0,0,0,0,1,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top16,Bounce,amethyst/emerald,0,0,0,0,1,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top16,Discard,emerald/steel,0,0,0,0,1,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top16,Bounce,amethyst/emerald,0,0,0,0,1,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top16,Bounce,amethyst/emerald,0,0,0,0,1,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top32,Bounce,amber/amethyst,0,0,0,0,0,1
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top32,Steelsong,amber/steel,0,0,0,0,0,1
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top32,Discard,emerald/steel,0,0,0,0,0,1
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top32,Bounce Control,amethyst/ruby,0,0,0,0,0,1
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top32,Bounce,amethyst/emerald,0,0,0,0,0,1
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top32,Steelsong,amber/steel,0,0,0,0,0,1
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top32,Steelsong,amber/steel,0,0,0,0,0,1
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top32,Steelsong,amber/steel,0,0,0,0,0,1
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top32,Bounce Control,amethyst/ruby,0,0,0,0,0,1
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top32,Discard,amber/emerald,0,0,0,0,0,1
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top32,Bounce,amethyst/emerald,0,0,0,0,0,1
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top32,Sisu on Ice,ruby/sapphire,0,0,0,0,0,1
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top32,Sisu on Ice,ruby/sapphire,0,0,0,0,0,1
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top32,Sisu on Ice,ruby/sapphire,0,0,0,0,0,1
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top32,Pawpsicles,ruby/sapphire,0,0,0,0,0,1
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top32,Sisu on Ice,ruby/sapphire,0,0,0,0,0,1
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Discard Aggro,emerald/steel,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Sisu on Ice,ruby/sapphire,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Pawpsicles,ruby/sapphire,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Steelsong,amber/steel,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Bounce Control,amethyst/ruby,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Shift & Damage,emerald/steel,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Bounce,amber/amethyst,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Ramp Draw Control,amethyst/sapphire,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Pawpsicles,ruby/sapphire,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Sing Together,amber/emerald,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Discard Aggro,emerald/steel,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Bounce,amethyst/emerald,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Bounce Control,amethyst/ruby,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Steelsong,amber/steel,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Locations,ruby/steel,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Pawpsicles,ruby/sapphire,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Sing Together,amber/emerald,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Bounce Control,amethyst/ruby,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Steelsong,amber/steel,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Bounce,amethyst/emerald,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Bounce,amber/amethyst,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Sisu on Ice,ruby/sapphire,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Aggro Quest,amethyst/emerald,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Bounce Control,amethyst/ruby,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Sisu on Ice,ruby/sapphire,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Pawpsicles,ruby/sapphire,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Sisu on Ice,ruby/sapphire,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Steelsong,amber/steel,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Cogsworth & Friends,sapphire/steel,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Bounce Control,amethyst/ruby,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Sing Together,amber/emerald,0,0,0,0,0,0
2024-09-21,Disney Lorcana Challenge: Las Vegas - Final Standings,1904,more than 64,US,Top64,Pawpsicles,ruby/sapphire,0,0,0,0,0,0
2024-09-21,Lorca'Tours - Tournoi d'ouverture !,12,0 - 16,FR,1st,Steelsong,amber/steel,1,0,0,0,0,0
2024-09-21,Lorca'Tours - Tournoi d'ouverture !,12,0 - 16,FR,2nd,Sisu on Ice,ruby/sapphire,0,1,0,0,0,0
2024-09-21,Lorca'Tours - Tournoi d'ouverture !,12,0 - 16,FR,3rd,Discard Aggro,emerald/steel,0,0,1,0,0,0
2024-09-21,Lorca'Tours - Tournoi d'ouverture !,12,0 - 16,FR,Top4,Sisu on Ice,ruby/sapphire,0,0,1,0,0,0
2024-09-20,DLC Vegas - Friday 11:30 AM Side Event,335,more than 64,US,1st,Discard,emerald/steel,1,0,0,0,0,0
2024-09-20,DLC Vegas - Friday 11 AM Side Event,338,more than 64,US,1st,Sisu on Ice,ruby/sapphire,1,0,0,0,0,0
2024-09-20,DLC Vegas - Friday 11 AM Side Event,338,more than 64,US,2nd,Sing Together,amber/emerald,0,1,0,0,0,0
2024-09-20,DLC Vegas - Friday 11 AM Side Event,338,more than 64,US,Top4,Discard,emerald/steel,0,0,1,0,0,0
2024-09-20,DLC Vegas - Friday 11 AM Side Event,338,more than 64,US,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-09-20,DLC Vegas - Friday 11 AM Side Event,338,more than 64,US,Top32,Bounce Control,amethyst/ruby,0,0,0,0,0,1
2024-09-20,DLC Vegas - Friday 11 AM Side Event,338,more than 64,US,Top128,Bounce,amethyst/emerald,0,0,0,0,0,0
2024-09-15,Clarabelle Event,42,33 - 64,DE,1st,Steelsong,amber/steel,1,0,0,0,0,0
2024-09-15,Clarabelle Event,42,33 - 64,DE,2nd,Cogsworth & Friends,sapphire/steel,0,1,0,0,0,0
2024-09-15,Clarabelle Event,42,33 - 64,DE,3rd,Pawpsicles,ruby/sapphire,0,0,1,0,0,0
2024-09-15,Clarabelle Event,42,33 - 64,DE,Top4,Sing Together,amber/emerald,0,0,1,0,0,0
2024-09-15,Clarabelle Event,42,33 - 64,DE,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-09-15,Clarabelle Event,42,33 - 64,DE,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-09-15,Clarabelle Event,42,33 - 64,DE,Top8,Bounce,amethyst/emerald,0,0,0,1,0,0
2024-09-15,Clarabelle Event,42,33 - 64,DE,Top8,Bounce,amethyst/emerald,0,0,0,1,0,0
2024-09-15,Let The Lore Rage On,56,33 - 64,IT,1st,Bounce,amethyst/emerald,1,0,0,0,0,0
2024-09-15,Let The Lore Rage On,56,33 - 64,IT,2nd,Bounce,amethyst/emerald,0,1,0,0,0,0
2024-09-15,Let The Lore Rage On,56,33 - 64,IT,3rd,Sisu on Ice,ruby/sapphire,0,0,1,0,0,0
2024-09-15,Let The Lore Rage On,56,33 - 64,IT,Top4,Sisu on Ice,ruby/sapphire,0,0,1,0,0,0
2024-09-15,Let The Lore Rage On,56,33 - 64,IT,Top8,Bounce,amethyst/emerald,0,0,0,1,0,0
2024-09-15,Let The Lore Rage On,56,33 - 64,IT,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-09-15,Let The Lore Rage On,56,33 - 64,IT,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-09-15,Let The Lore Rage On,56,33 - 64,IT,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-09-15,MoxCon'24 Magnificent Core Constructed,31,17 - 32,NL,1st,Sisu on Ice,ruby/sapphire,1,0,0,0,0,0
2024-09-15,MoxCon'24 Magnificent Core Constructed,31,17 - 32,NL,Top8,Sing Together,amber/emerald,0,0,0,1,0,0
2024-09-15,MoxCon'24 Magnificent Core Constructed,31,17 - 32,NL,Top16,Bounce,amethyst/emerald,0,0,0,0,1,0
2024-09-15,Torneo NorteCon Lorcana,30,17 - 32,ES,Top4,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-09-15,Torneo NorteCon Lorcana,30,17 - 32,ES,Top4,Bounce,amethyst/emerald,0,0,1,0,0,0
2024-09-15,Torneo NorteCon Lorcana,30,17 - 32,ES,Top32,Steelsong,amber/steel,0,0,0,0,0,1
2024-09-14,Lorcana 1k,38,33 - 64,US,1st,Relentless Damage,emerald/steel,1,0,0,0,0,0
2024-09-14,Lorcana 1k,38,33 - 64,US,2nd,Bounce Control,amethyst/ruby,0,1,0,0,0,0
2024-09-14,Lorcana 1k,38,33 - 64,US,3rd,Sisu on Ice,ruby/sapphire,0,0,1,0,0,0
2024-09-14,Lorcana 1k,38,33 - 64,US,Top4,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-09-14,Lorcana 1k,38,33 - 64,US,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-09-14,Lorcana 1k,38,33 - 64,US,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-09-14,Lorcana 1k,38,33 - 64,US,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-09-14,Lorcana 1k,38,33 - 64,US,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-09-14,Lorcana 1K,33,33 - 64,US,1st,Sisu on Ice,ruby/sapphire,1,0,0,0,0,0
2024-09-14,Lorcana 1K,33,33 - 64,US,2nd,Bounce,amethyst/emerald,0,1,0,0,0,0
2024-09-14,Lorcana 1K,33,33 - 64,US,Top4,Sisu on Ice,ruby/sapphire,0,0,1,0,0,0
2024-09-14,Lorcana 1K,33,33 - 64,US,Top4,Bounce,amber/amethyst,0,0,1,0,0,0
2024-09-14,Lorcana 1K,33,33 - 64,US,Top8,Pawpsicles,ruby/sapphire,0,0,0,1,0,0
2024-09-14,Lorcana 1K,33,33 - 64,US,Top8,Aggro Quest,amber/emerald,0,0,0,1,0,0
2024-09-14,Lorcana 1K,33,33 - 64,US,Top8,Steelsong,amber/steel,0,0,0,1,0,0
2024-09-14,Lorcana 1K,33,33 - 64,US,Top8,Shift & Damage,emerald/steel,0,0,0,1,0,0
2024-09-14,Super Saturday Lorcana,15,0 - 16,PT,1st,Bounce,amethyst/emerald,1,0,0,0,0,0
2024-09-14,Super Saturday Lorcana,15,0 - 16,PT,3rd,Cogsworth & Friends,sapphire/steel,0,0,1,0,0,0
2024-09-14,Super Saturday Lorcana,15,0 - 16,PT,Top8,Bounce,amethyst/emerald,0,0,0,1,0,0
2024-09-14,Super Saturday Lorcana,15,0 - 16,PT,Top8,Hook Shift,sapphire/steel,0,0,0,1,0,0
2024-09-14,Super Saturday Lorcana,15,0 - 16,PT,Top16,Classic Bounce,amethyst/steel,0,0,0,0,1,0
2024-09-14,Lorcana Shimmering Skies Two Case,27,17 - 32,US,Top8,Cogsworth & Friends,sapphire/steel,0,0,0,1,0,0
2024-09-14,Lorcana Shimmering Skies Two Case,27,17 - 32,US,Top8,Mufasa,amber/ruby,0,0,0,1,0,0
2024-09-14,TORNEO LORCANA DRAGONCT,16,0 - 16,ES,1st,Bounce,amethyst/emerald,1,0,0,0,0,0
2024-09-14,TORNEO LORCANA DRAGONCT,16,0 - 16,ES,2nd,Steelsong,amber/steel,0,1,0,0,0,0
2024-09-14,TORNEO LORCANA DRAGONCT,16,0 - 16,ES,3rd,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-09-14,TORNEO LORCANA DRAGONCT,16,0 - 16,ES,Top4,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-09-14,Lorcana Win-A-Case Tournament,50,33 - 64,GB,1st,Shift & Damage,emerald/steel,1,0,0,0,0,0
2024-09-14,Lorcana Win-A-Case Tournament,50,33 - 64,GB,2nd,Sisu on Ice,ruby/sapphire,0,1,0,0,0,0
2024-09-14,Lorcana Win-A-Case Tournament,50,33 - 64,GB,Top4,Ramp Draw Control,amethyst/sapphire,0,0,1,0,0,0
2024-09-14,Lorcana Win-A-Case Tournament,50,33 - 64,GB,Top4,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-09-14,Lorcana Win-A-Case Tournament,50,33 - 64,GB,Top8,Mufasa,amber/ruby,0,0,0,1,0,0
2024-09-14,Lorcana Win-A-Case Tournament,50,33 - 64,GB,Top8,Steelsong,amber/steel,0,0,0,1,0,0
2024-09-14,Lorcana Win-A-Case Tournament,50,33 - 64,GB,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-09-14,Lorcana Win-A-Case Tournament,50,33 - 64,GB,Top32,Items Ramp,emerald/sapphire,0,0,0,0,0,1
2024-09-14,Summer League,108,more than 64,IT,1st,Bounce,amethyst/emerald,1,0,0,0,0,0
2024-09-14,Summer League,108,more than 64,IT,2nd,Sing Together,amber/emerald,0,1,0,0,0,0
2024-09-14,Summer League,108,more than 64,IT,Top4,Steelsong,amber/steel,0,0,1,0,0,0
2024-09-14,Summer League,108,more than 64,IT,Top4,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-09-14,Summer League,108,more than 64,IT,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-09-14,Summer League,108,more than 64,IT,Top8,Aggro,amethyst/ruby,0,0,0,1,0,0
2024-09-14,Summer League,108,more than 64,IT,Top16,Bounce,amethyst/emerald,0,0,0,0,1,0
2024-09-14,Summer League,108,more than 64,IT,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-09-14,Summer League,108,more than 64,IT,Top16,Aggro,amethyst/ruby,0,0,0,0,1,0
2024-09-14,Summer League,108,more than 64,IT,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-09-14,Summer League,108,more than 64,IT,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-09-14,Summer League,108,more than 64,IT,Top16,Bounce Control,amethyst/ruby,0,0,0,0,1,0
2024-09-14,Summer League,108,more than 64,IT,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-09-14,Summer League,108,more than 64,IT,Top16,Mufasa,amber/ruby,0,0,0,0,1,0
2024-09-14,Summer League,108,more than 64,IT,Top16,Mufasa,amber/ruby,0,0,0,0,1,0
2024-09-14,Summer League,108,more than 64,IT,Top16,Sing Together,amber/emerald,0,0,0,0,1,0
2024-09-14,Saturday Play League,7,0 - 16,US,1st,Steelsong,amber/steel,1,0,0,0,0,0
2024-09-14,1.6k prechallenge event,69,more than 64,BE,1st,Steelsong,amber/steel,1,0,0,0,0,0
2024-09-14,1.6k prechallenge event,69,more than 64,BE,2nd,Steelsong,amber/steel,0,1,0,0,0,0
2024-09-14,1.6k prechallenge event,69,more than 64,BE,3rd,Pawpsicles,ruby/sapphire,0,0,1,0,0,0
2024-09-14,1.6k prechallenge event,69,more than 64,BE,Top4,Bounce,amethyst/emerald,0,0,1,0,0,0
